Date,Open
2023-09-27,8900.0
2023-09-29,8825.0
2023-10-02,8900.0
2023-10-03,9075.0
2023-10-04,9200.0
2023-10-05,9200.0
2023-10-06,9100.0
2023-10-09,9025.0
2023-10-10,9000.0
2023-10-11,8925.0
2023-10-12,9000.0
2023-10-13,9100.0
2023-10-16,9125.0
2023-10-17,9050.0
2023-10-18,8925.0
2023-10-19,8825.0
2023-10-20,8725.0
2023-10-23,8875.0
2023-10-24,8775.0
2023-10-25,8825.0
2023-10-26,8925.0
2023-10-27,8725.0
2023-10-30,8700.0
2023-10-31,8800.0
2023-11-01,8750.0
2023-11-02,8725.0
2023-11-03,8925.0
2023-11-06,8975.0
2023-11-07,9000.0
2023-11-08,8950.0
2023-11-09,8900.0
2023-11-10,8950.0
2023-11-13,8875.0
2023-11-14,8900.0
2023-11-15,8975.0
2023-11-16,9050.0
2023-11-17,9025.0
2023-11-20,8975.0
2023-11-21,8825.0
2023-11-22,8775.0
2023-11-23,8850.0
2023-11-24,8925.0
2023-11-27,8900.0
2023-11-28,8875.0
2023-11-29,8900.0
2023-11-30,8925.0
2023-12-01,8925.0
2023-12-04,8950.0
2023-12-05,8950.0
2023-12-06,8850.0
2023-12-07,8750.0
2023-12-08,8800.0
2023-12-11,8675.0
2023-12-12,8700.0
2023-12-13,8700.0
2023-12-14,8775.0
2023-12-15,9125.0
2023-12-18,9200.0
2023-12-19,9125.0
2023-12-20,9250.0
2023-12-21,9300.0
2023-12-22,9275.0
2023-12-27,9375.0
2023-12-28,9325.0
2023-12-29,9425.0
2024-01-02,9400.0
2024-01-03,9425.0
2024-01-04,9400.0
2024-01-05,9500.0
2024-01-08,9600.0
2024-01-09,9600.0
2024-01-10,9650.0
2024-01-11,9625.0
2024-01-12,9650.0
2024-01-15,9750.0
2024-01-16,9700.0
2024-01-17,9750.0
2024-01-18,9675.0
2024-01-19,9775.0
2024-01-22,9600.0
2024-01-23,9450.0
2024-01-24,9600.0
2024-01-25,9450.0
2024-01-26,9400.0
2024-01-29,9400.0
2024-01-30,9500.0
2024-01-31,9700.0
2024-02-01,9650.0
2024-02-02,9775.0
2024-02-05,9675.0
2024-02-06,9750.0
2024-02-07,9700.0
2024-02-12,9750.0
2024-02-13,9750.0
2024-02-15,9950.0
2024-02-16,9975.0
2024-02-19,9900.0
2024-02-20,9850.0
2024-02-21,9950.0
2024-02-22,9975.0
2024-02-23,9900.0
2024-02-26,9750.0
2024-02-27,9750.0
2024-02-28,9975.0
2024-02-29,10000.0
2024-03-01,9900.0
2024-03-04,9800.0
2024-03-05,9900.0
2024-03-06,9900.0
2024-03-07,10050.0
2024-03-08,10250.0
2024-03-13,10400.0
2024-03-14,10050.0
2024-03-15,10200.0
2024-03-18,10175.0
2024-03-19,10150.0
2024-03-20,10100.0
2024-03-21,10175.0
2024-03-22,10000.0
2024-03-25,10075.0
2024-03-26,10050.0
2024-03-27,10025.0
2024-03-28,10025.0
2024-04-01,10075.0
2024-04-02,9925.0
2024-04-03,9750.0
2024-04-04,9575.0
2024-04-05,9950.0
2024-04-16,9350.0
2024-04-17,9550.0
2024-04-18,9525.0
2024-04-19,9350.0
2024-04-22,9400.0
2024-04-23,9400.0
2024-04-24,9825.0
2024-04-25,10000.0
2024-04-26,9700.0
2024-04-29,9525.0
2024-04-30,10050.0
2024-05-02,9900.0
2024-05-03,9750.0
2024-05-06,9850.0
2024-05-07,9700.0
2024-05-08,9600.0
2024-05-13,9200.0
2024-05-14,9625.0
2024-05-15,9500.0
2024-05-16,9575.0
2024-05-17,9600.0
2024-05-20,9700.0
2024-05-21,9450.0
2024-05-22,9475.0
2024-05-27,9300.0
2024-05-28,9300.0
2024-05-29,9275.0
2024-05-30,9000.0
2024-05-31,9100.0
2024-06-03,9350.0
2024-06-04,9525.0
2024-06-05,9500.0
2024-06-06,9525.0
2024-06-07,9500.0
2024-06-10,9500.0
2024-06-11,9550.0
2024-06-12,9300.0
2024-06-13,9475.0
2024-06-14,9200.0
2024-06-19,9250.0
2024-06-20,9150.0
2024-06-21,9475.0
2024-06-24,9600.0
2024-06-25,9600.0
2024-06-26,9525.0
2024-06-27,9575.0
2024-06-28,9800.0
2024-07-01,9850.0
2024-07-02,10000.0
2024-07-03,9975.0
2024-07-04,9975.0
2024-07-05,9925.0
2024-07-08,10000.0
2024-07-09,10100.0
2024-07-10,10175.0
2024-07-11,10000.0
2024-07-12,10050.0
2024-07-15,10050.0
2024-07-16,9975.0
2024-07-17,9900.0
2024-07-18,9800.0
2024-07-19,10050.0
2024-07-22,10125.0
2024-07-23,10200.0
2024-07-24,10125.0
2024-07-25,10225.0
2024-07-26,10375.0
2024-07-29,10400.0
2024-07-30,10300.0
2024-07-31,10350.0
2024-08-01,10200.0
2024-08-02,10275.0
2024-08-05,10000.0
2024-08-06,10075.0
2024-08-07,10000.0
2024-08-08,10150.0
2024-08-09,10225.0
2024-08-12,10100.0
2024-08-13,10250.0
2024-08-14,10300.0
2024-08-15,10200.0
2024-08-16,10300.0
2024-08-19,10325.0
2024-08-20,10325.0
2024-08-21,10500.0
2024-08-22,10350.0
2024-08-23,10325.0
2024-08-26,10275.0
2024-08-27,10275.0
2024-08-28,10300.0
2024-08-29,10500.0
2024-08-30,10325.0
2024-09-02,10375.0
2024-09-03,10325.0
2024-09-04,10150.0
2024-09-05,10350.0
2024-09-06,10225.0
2024-09-09,10300.0
2024-09-10,10350.0
2024-09-11,10425.0
2024-09-12,10450.0
2024-09-13,10400.0
2024-09-17,10450.0
2024-09-18,10500.0
2024-09-19,10700.0
2024-09-20,10900.0
2024-09-23,10725.0
2024-09-24,10775.0
2024-09-25,10675.0
2024-09-26,10875.0
2024-09-27,10500.0
2024-09-30,10475.0
2024-10-01,10400.0
2024-10-02,10325.0
2024-10-03,10450.0
2024-10-04,10400.0
2024-10-07,10350.0
2024-10-08,10200.0
2024-10-09,10400.0
2024-10-10,10425.0
2024-10-11,10575.0
2024-10-14,10375.0
2024-10-15,10550.0
2024-10-16,10700.0
2024-10-17,10550.0
2024-10-18,10875.0
2024-10-21,10850.0
2024-10-22,10475.0
2024-10-23,10475.0
2024-10-24,10725.0
2024-10-25,10650.0
2024-10-28,10825.0
2024-10-29,10525.0
2024-10-30,10275.0
2024-10-31,10325.0
2024-11-01,10275.0
2024-11-04,10425.0
2024-11-05,10300.0
2024-11-06,10475.0
2024-11-07,10325.0
2024-11-08,10200.0
2024-11-11,9800.0
2024-11-12,10100.0
2024-11-13,10225.0
2024-11-14,10125.0
2024-11-15,10050.0
2024-11-18,10075.0
2024-11-19,9900.0
2024-11-20,10025.0
2024-11-21,10000.0
2024-11-22,9925.0
2024-11-25,9950.0
2024-11-26,10250.0
2024-11-28,9975.0
2024-11-29,10000.0
